0.12961	0.289299	0.0297352	0.732032	-0.000845	-0.616767	0.047098	-1.84614	0.061403	1.07296	0.046958
0.13061	0.289302	0.0299357	0.732459	-0.000863	-0.615586	0.047422	-1.84386	0.061767	1.0708	0.047253
0.13161	0.289306	0.0301351	0.732882	-0.000882	-0.614409	0.047745	-1.84159	0.062128	1.06866	0.047547
0.13261	0.289309	0.0303336	0.733305	-0.0009	-0.613236	0.048066	-1.83932	0.062488	1.06652	0.047839
0.13361	0.289313	0.0305313	0.733725	-0.000919	-0.612067	0.048387	-1.83706	0.062845	1.06439	0.04813
0.13461	0.289316	0.0307284	0.734143	-0.000938	-0.610903	0.048707	-1.83481	0.063201	1.06228	0.048419
0.13561	0.289319	0.0309246	0.734559	-0.000957	-0.609743	0.049026	-1.83256	0.063554	1.06017	0.048707
0.13661	0.289321	0.0311208	0.734973	-0.000975	-0.608587	0.049345	-1.83033	0.063906	1.05808	0.048993
0.13761	0.289324	0.0313154	0.735386	-0.000994	-0.607435	0.049662	-1.82811	0.064255	1.05599	0.049278
0.13861	0.289327	0.0315088	0.735796	-0.001014	-0.606287	0.049978	-1.82589	0.064602	1.05391	0.049562
0.13961	0.289329	0.0317018	0.736204	-0.001033	-0.605143	0.050293	-1.82368	0.064947	1.05184	0.049844
0.14061	0.289331	0.0318945	0.736611	-0.001052	-0.604004	0.050608	-1.82147	0.065291	1.04979	0.050125
0.14161	0.289333	0.0320859	0.737015	-0.001071	-0.602868	0.050921	-1.81928	0.065632	1.04774	0.050404
0.14261	0.289336	0.0322769	0.737418	-0.00109	-0.601736	0.051234	-1.8171	0.065971	1.0457	0.050682
0.14361	0.289337	0.0324664	0.737819	-0.00111	-0.600609	0.051545	-1.81492	0.066309	1.04367	0.050958
0.14461	0.289339	0.0326558	0.738218	-0.001129	-0.599486	0.051856	-1.81275	0.066644	1.04165	0.051233
0.14561	0.289341	0.0328441	0.738615	-0.001149	-0.598366	0.052166	-1.81059	0.066977	1.03964	0.051507
0.14661	0.289342	0.0330313	0.73901	-0.001168	-0.597251	0.052474	-1.80843	0.067308	1.03764	0.051779
0.14761	0.289344	0.0332181	0.739403	-0.001188	-0.596139	0.052782	-1.80629	0.067638	1.03564	0.05205
0.14861	0.289345	0.0334039	0.739794	-0.001208	-0.595032	0.053089	-1.80415	0.067965	1.03366	0.052319
0.14961	0.289347	0.0335892	0.740183	-0.001227	-0.593928	0.053395	-1.80202	0.06829	1.03168	0.052587
0.15061	0.289347	0.0337735	0.740571	-0.001247	-0.592829	0.0537	-1.7999	0.068614	1.02972	0.052853
0.15161	0.289349	0.0339568	0.740957	-0.001267	-0.591733	0.054004	-1.79778	0.068935	1.02776	0.053119
0.15261	0.289349	0.03414	0.741341	-0.001287	-0.590642	0.054308	-1.79568	0.069255	1.02581	0.053382
0.15361	0.28935	0.0343217	0.741723	-0.001307	-0.589554	0.05461	-1.79358	0.069572	1.02388	0.053645
0.15461	0.289351	0.0345027	0.742103	-0.001327	-0.58847	0.054911	-1.79149	0.069888	1.02195	0.053906
0.15561	0.289352	0.0346833	0.742482	-0.001347	-0.58739	0.055212	-1.7894	0.070202	1.02002	0.054165
0.15661	0.289352	0.0348626	0.742858	-0.001367	-0.586314	0.055511	-1.78733	0.070513	1.01811	0.054423
0.15761	0.289353	0.0350416	0.743233	-0.001387	-0.585242	0.05581	-1.78526	0.070823	1.01621	0.05468
0.15861	0.289353	0.0352193	0.743606	-0.001407	-0.584173	0.056107	-1.7832	0.071131	1.01431	0.054935
0.15961	0.289354	0.0353966	0.743977	-0.001427	-0.583108	0.056404	-1.78115	0.071437	1.01243	0.055189
0.16061	0.289354	0.0355731	0.744347	-0.001447	-0.582048	0.0567	-1.7791	0.071741	1.01055	0.055442
0.16161	0.289354	0.0357488	0.744715	-0.001467	-0.580991	0.056995	-1.77707	0.072043	1.00868	0.055693
0.16261	0.289354	0.0359229	0.745081	-0.001488	-0.579937	0.057288	-1.77504	0.072343	1.00682	0.055943
0.16361	0.289354	0.0360969	0.745445	-0.001508	-0.578888	0.057581	-1.77301	0.072641	1.00497	0.056192
0.16461	0.289354	0.0362703	0.745807	-0.001528	-0.577842	0.057873	-1.771	0.072938	1.00312	0.056439
0.16561	0.289354	0.0364428	0.746168	-0.001549	-0.5768	0.058165	-1.76899	0.073232	1.00129	0.056684
0.16661	0.289354	0.0366145	0.746527	-0.001569	-0.575762	0.058455	-1.76699	0.073525	0.999462	0.056929
0.16761	0.289354	0.0367851	0.746884	-0.001589	-0.574727	0.058744	-1.765	0.073815	0.997644	0.057172
0.16861	0.289353	0.0369548	0.74724	-0.00161	-0.573696	0.059032	-1.76301	0.074104	0.995833	0.057413
0.16961	0.289353	0.0371244	0.747594	-0.00163	-0.572669	0.05932	-1.76104	0.074391	0.994031	0.057653
0.17061	0.289352	0.0372928	0.747946	-0.00165	-0.571646	0.059606	-1.75907	0.074676	0.992237	0.057892
0.17161	0.289352	0.0374604	0.748296	-0.001671	-0.570626	0.059892	-1.7571	0.074959	0.990451	0.05813
0.17261	0.289351	0.0376272	0.748645	-0.001691	-0.56961	0.060176	-1.75515	0.075241	0.988673	0.058366
0.17361	0.289351	0.0377932	0.748993	-0.001712	-0.568597	0.06046	-1.7532	0.07552	0.986904	0.058601
0.17461	0.28935	0.0379587	0.749338	-0.001732	-0.567588	0.060743	-1.75126	0.075798	0.985142	0.058834
0.17561	0.289349	0.0381226	0.749682	-0.001753	-0.566583	0.061024	-1.74932	0.076073	0.983388	0.059066
0.17661	0.289348	0.0382864	0.750024	-0.001773	-0.565581	0.061305	-1.74739	0.076347	0.981642	0.059297
0.17761	0.289347	0.0384492	0.750364	-0.001794	-0.564583	0.061585	-1.74547	0.076619	0.979904	0.059526
0.17861	0.289347	0.0386115	0.750703	-0.001814	-0.563588	0.061864	-1.74356	0.07689	0.978174	0.059754
0.17961	0.289346	0.0387726	0.751041	-0.001835	-0.562597	0.062142	-1.74165	0.077158	0.976452	0.059981
0.18061	0.289345	0.0389331	0.751376	-0.001855	-0.56161	0.062419	-1.73976	0.077424	0.974738	0.060206
0.18161	0.289344	0.0390927	0.75171	-0.001876	-0.560626	0.062695	-1.73786	0.077689	0.973031	0.06043
0.18261	0.289343	0.0392517	0.752043	-0.001896	-0.559645	0.06297	-1.73598	0.077952	0.971332	0.060652
0.18361	0.289341	0.03941	0.752374	-0.001917	-0.558669	0.063245	-1.7341	0.078213	0.96964	0.060874
0.18461	0.28934	0.0395673	0.752703	-0.001937	-0.557695	0.063518	-1.73223	0.078472	0.967956	0.061094
0.18561	0.289339	0.0397236	0.75303	-0.001958	-0.556725	0.06379	-1.73037	0.07873	0.96628	0.061312
0.18661	0.289338	0.0398796	0.753356	-0.001978	-0.555759	0.064062	-1.72851	0.078985	0.964611	0.061529
0.18761	0.289336	0.0400343	0.753681	-0.001999	-0.554796	0.064332	-1.72666	0.079239	0.96295	0.061745
0.18861	0.289335	0.0401888	0.754004	-0.002019	-0.553836	0.064602	-1.72482	0.079491	0.961296	0.06196
0.18961	0.289334	0.0403423	0.754325	-0.00204	-0.55288	0.064871	-1.72298	0.079742	0.95965	0.062173
0.19061	0.289333	0.0404947	0.754645	-0.00206	-0.551927	0.065138	-1.72115	0.07999	0.958011	0.062385
0.19161	0.289331	0.0406466	0.754963	-0.002081	-0.550978	0.065405	-1.71933	0.080237	0.956379	0.062595
0.19261	0.28933	0.0407979	0.75528	-0.002101	-0.550032	0.065671	-1.71752	0.080482	0.954755	0.062804
0.19361	0.289328	0.040948	0.755595	-0.002122	-0.549089	0.065936	-1.71571	0.080725	0.953137	0.063012
0.19461	0.289327	0.0410977	0.755908	-0.002142	-0.54815	0.0662	-1.71391	0.080966	0.951528	0.063219
0.19561	0.289325	0.0412461	0.756221	-0.002162	-0.547214	0.066462	-1.71211	0.081206	0.949925	0.063424
0.19661	0.289324	0.0413938	0.756531	-0.002183	-0.546282	0.066724	-1.71032	0.081443	0.948329	0.063628
0.19761	0.289322	0.0415416	0.75684	-0.002203	-0.545352	0.066986	-1.70854	0.08168	0.946741	0.06383
0.19861	0.289321	0.0416877	0.757148	-0.002224	-0.544427	0.067246	-1.70677	0.081914	0.945159	0.064032
0.19961	0.289319	0.0418332	0.757454	-0.002244	-0.543504	0.067505	-1.705	0.082146	0.943585	0.064232
0.20061	0.289317	0.0419781	0.757759	-0.002264	-0.542585	0.067763	-1.70323	0.082377	0.942018	0.06443
0.20161	0.289316	0.0421221	0.758062	-0.002284	-0.541669	0.06802	-1.70148	0.082606	0.940457	0.064627
0.20261	0.289314	0.0422655	0.758363	-0.002305	-0.540756	0.068277	-1.69973	0.082834	0.938904	0.064823
0.20361	0.289313	0.0424078	0.758664	-0.002325	-0.539847	0.068532	-1.69799	0.083059	0.937357	0.065018
0.20461	0.289311	0.0425495	0.758962	-0.002345	-0.53894	0.068786	-1.69625	0.083283	0.935818	0.065211
0.20561	0.28931	0.0426907	0.759259	-0.002365	-0.538037	0.06904	-1.69452	0.083505	0.934285	0.065403
0.20661	0.289308	0.0428308	0.759555	-0.002385	-0.537138	0.069292	-1.6928	0.083726	0.932759	0.065594
0.20761	0.289306	0.0429703	0.75985	-0.002405	-0.536241	0.069544	-1.69108	0.083944	0.93124	0.065783
0.20861	0.289304	0.0431087	0.760142	-0.002425	-0.535348	0.069794	-1.68938	0.084161	0.929727	0.065972
0.20961	0.289303	0.0432468	0.760434	-0.002445	-0.534458	0.070044	-1.68767	0.084377	0.928221	0.066158
0.21061	0.289301	0.043384	0.760724	-0.002465	-0.533571	0.070293	-1.68597	0.08459	0.926722	0.066344
0.21161	0.289299	0.0435205	0.761013	-0.002485	-0.532687	0.070541	-1.68428	0.084802	0.925229	0.066528
0.21261	0.289298	0.0436557	0.7613	-0.002505	-0.531806	0.070787	-1.6826	0.085012	0.923743	0.066711
0.21361	0.289296	0.0437906	0.761586	-0.002525	-0.530929	0.071033	-1.68092	0.085221	0.922264	0.066893
0.21461	0.289294	0.0439247	0.76187	-0.002545	-0.530055	0.071278	-1.67925	0.085428	0.920791	0.067073
0.21561	0.289293	0.0440579	0.762153	-0.002565	-0.529183	0.071522	-1.67759	0.085633	0.919324	0.067252
0.21661	0.289291	0.0441906	0.762435	-0.002584	-0.528315	0.071765	-1.67593	0.085836	0.917864	0.06743
0.21761	0.289289	0.0443223	0.762715	-0.002604	-0.52745	0.072007	-1.67427	0.086038	0.916411	0.067606
0.21861	0.289287	0.0444532	0.762994	-0.002624	-0.526588	0.072248	-1.67263	0.086238	0.914963	0.067781
0.21961	0.289285	0.0445835	0.763272	-0.002643	-0.52573	0.072488	-1.67099	0.086436	0.913522	0.067955
0.22061	0.289284	0.0447129	0.763548	-0.002663	-0.524874	0.072727	-1.66935	0.086633	0.912088	0.068127
0.22161	0.289282	0.0448417	0.763823	-0.002682	-0.524021	0.072965	-1.66772	0.086828	0.910659	0.068299
0.22261	0.289281	0.0449695	0.764096	-0.002702	-0.523171	0.073202	-1.6661	0.087022	0.909237	0.068469
0.22361	0.289279	0.0450967	0.764369	-0.002721	-0.522325	0.073438	-1.66449	0.087214	0.907822	0.068637
0.22461	0.289277	0.0452234	0.764639	-0.002741	-0.521481	0.073674	-1.66288	0.087404	0.906412	0.068805
0.22561	0.289275	0.0453489	0.764909	-0.00276	-0.520641	0.073908	-1.66127	0.087592	0.905008	0.068971
0.22661	0.289274	0.0454738	0.765177	-0.002779	-0.519803	0.074141	-1.65968	0.087779	0.903611	0.069136
0.22761	0.289272	0.045598	0.765444	-0.002798	-0.518968	0.074373	-1.65808	0.087965	0.90222	0.069299
0.22861	0.28927	0.0457217	0.765709	-0.002817	-0.518137	0.074605	-1.6565	0.088148	0.900834	0.069462
0.22961	0.289269	0.045844	0.765974	-0.002837	-0.517308	0.074835	-1.65492	0.08833	0.899455	0.069623
0.23061	0.289267	0.0459663	0.766237	-0.002856	-0.516483	0.075065	-1.65335	0.088511	0.898082	0.069783
0.23161	0.289265	0.0460876	0.766498	-0.002874	-0.51566	0.075293	-1.65178	0.08869	0.896715	0.069941
0.23261	0.289264	0.0462082	0.766759	-0.002893	-0.51484	0.075521	-1.65021	0.088867	0.895353	0.070098
0.23361	0.289262	0.0463276	0.767018	-0.002912	-0.514023	0.075747	-1.64866	0.089042	0.893998	0.070254
0.23461	0.289261	0.0464467	0.767275	-0.002931	-0.513209	0.075973	-1.64711	0.089216	0.892648	0.070409
0.23561	0.289259	0.0465646	0.767532	-0.00295	-0.512398	0.076197	-1.64557	0.089389	0.891304	0.070563
0.23661	0.289258	0.0466825	0.767788	-0.002968	-0.51159	0.076421	-1.64403	0.08956	0.889967	0.070715
